|||Bahamas
|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
8|Bahamas Wholesale|Broadline Retail|https://www.bahamaswholesale.com|https://www.bahamaswholesale.com/careers|https://www.bahamaswholesale.com/news
9|City Market|Broadline Retail|https://www.citymarket.com|https://www.citymarket.com/careers|https://www.citymarket.com/news
10|L. A. Dorsett|Broadline Retail|https://www.ladorsett.com|https://www.ladorsett.com/careers|https://www.ladorsett.com/news

|||Specialty retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|The Straw Market|Specialty Retail|https://www.strawworkers.com|https://www.strawworkers.com/careers|https://www.strawworkers.com/news
2|Bahamas Art & Craft|Specialty Retail|https://www.bahamasartcraft.com|https://www.bahamasartcraft.com/careers|https://www.bahamasartcraft.com/news
3|Island Souvenirs|Specialty Retail|https://www.islandsouvenirs.com|https://www.islandsouvenirs.com/careers|https://www.islandsouvenirs.com/news
4|Tropical Treasures|Specialty Retail|https://www.tropicaltreasures.com|https://www.tropicaltreasures.com/careers|https://www.tropicaltreasures.com/news
5|Nassau Jewelry|Specialty Retail|https://www.nassaujewelry.com|https://www.nassaujewelry.com/careers|https://www.nassaujewelry.com/news
6|Paradise Gifts|Specialty Retail|https://www.paradisegifts.com|https://www.paradisegifts.com/careers|https://www.paradisegifts.com/news
7|Bahamian Crafts|Specialty Retail|https://www.bahamiancrafts.com|https://www.bahamiancrafts.com/careers|https://www.bahamiancrafts.com/news
8|Exuma Art Gallery|Specialty Retail|https://www.exumaartgallery.com|https://www.exumaartgallery.com/careers|https://www.exumaartgallery.com/news
9|Lucayan Marketplace|Specialty Retail|https://www.lucayanmarketplace.com|https://www.lucayanmarketplace.com/careers|https://www.lucayanmarketplace.com/news
10|Bahamian Spice Company|Specialty Retail|https://www.bahamianspice.com|https://www.bahamianspice.com/careers|https://www.bahamianspice.com/news

|||Apparel retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|John Bull|Apparel Retail|https://www.johnbull.com|https://www.johnbull.com/careers|https://www.johnbull.com/news
2|Bahama Breeze|Apparel Retail|https://www.bahamabreeze.com|https://www.bahamabreeze.com/careers|https://www.bahamabreeze.com/news
3|The Cotton Club|Apparel Retail|https://www.cottonclub.com|https://www.cottonclub.com/careers|https://www.cottonclub.com/news
4|Island Company|Apparel Retail|https://www.islandcompany.com|https://www.islandcompany.com/careers|https://www.islandcompany.com/news
5|Tropical Threads|Apparel Retail|https://www.tropicalthreads.com|https://www.tropicalthreads.com/careers|https://www.tropicalthreads.com/news
6|Bahamian Fashion|Apparel Retail|https://www.bahamianfashion.com|https://www.bahamianfashion.com/careers|https://www.bahamianfashion.com/news
7|Pineapple Clothing|Apparel Retail|https://www.pineappleclothing.com|https://www.pineappleclothing.com/careers|https://www.pineappleclothing.com/news
8|Exuma Apparel|Apparel Retail|https://www.exumaapparel.com|https://www.exumaapparel.com/careers|https://www.exumaapparel.com/news
9|Caribbean Style|Apparel Retail|https://www.caribbeanstyle.com|https://www.caribbeanstyle.com/careers|https://www.caribbeanstyle.com/news
10|Sandy Toes Boutique|Apparel Retail|https://www.sandytoesboutique.com|https://www.sandytoesboutique.com/careers|https://www.sandytoesboutique.com/news

|||Computer & electronics retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Electronics Depot|Computer & Electronics Retail|https://www.electronicsdepot.com|https://www.electronicsdepot.com/careers|https://www.electronicsdepot.com/news
2|Bahamian Tech|Computer & Electronics Retail|https://www.bahamiantech.com|https://www.bahamiantech.com/careers|https://www.bahamiantech.com/news
3|Cable & Wireless|Computer & Electronics Retail|https://www.cableandwireless.com|https://www.cableandwireless.com/careers|https://www.cableandwireless.com/news
4|Island Electronics|Computer & Electronics Retail|https://www.islandelectronics.com|https://www.islandelectronics.com/careers|https://www.islandelectronics.com/news
5|Tech City|Computer & Electronics Retail|https://www.techcity.com|https://www.techcity.com/careers|https://www.techcity.com/news
6|Bahamian Gadgets|Computer & Electronics Retail|https://www.bahamiangadgets.com|https://www.bahamiangadgets.com/careers|https://www.bahamiangadgets.com/news
7|Digital Solutions|Computer & Electronics Retail|https://www.digitalsolutions.com|https://www.digitalsolutions.com/careers|https://www.digitalsolutions.com/news
8|Smart Tech|Computer & Electronics Retail|https://www.smarttech.com|https://www.smarttech.com/careers|https://www.smarttech.com/news
9|Future Electronics|Computer & Electronics Retail|https://www.futureelectronics.com|https://www.futureelectronics.com/careers|https://www.futureelectronics.com/news
10|Gadget World|Computer & Electronics Retail|https://www.gadgetworld.com|https://www.gadgetworld.com/careers|https://www.gadgetworld.com/news

|||Home improvement retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Home Depot Bahamas|Home Improvement Retail|https://www.homedepotbahamas.com|https://www.homedepotbahamas.com/careers|https://www.homedepotbahamas.com/news
2|Bahamas Hardware|Home Improvement Retail|https://www.bahamashardware.com|https://www.bahamashardware.com/careers|https://www.bahamashardware.com/news
3|Island Home Center|Home Improvement Retail|https://www.islandhomecenter.com|https://www.islandhomecenter.com/careers|https://www.islandhomecenter.com/news
4|Quality Home Supplies|Home Improvement Retail|https://www.qualityhomesupplies.com|https://www.qualityhomesupplies.com/careers|https://www.qualityhomesupplies.com/news
5|Nassau Building Supplies|Home Improvement Retail|https://www.nassaubuildingsupplies.com|https://www.nassaubuildingsupplies.com/careers|https://www.nassaubuildingsupplies.com/news
6|Bahamian Paints|Home Improvement Retail|https://www.bahamianpaints.com|https://www.bahamianpaints.com/careers|https://www.bahamianpaints.com/news
7|Home & Garden|Home Improvement Retail|https://www.homeandgarden.com|https://www.homeandgarden.com/careers|https://www.homeandgarden.com/news
8|The Home Store|Home Improvement Retail|https://www.thehomestore.com|https://www.thehomestore.com/careers|https://www.thehomestore.com/news
9|DIY Bahamas|Home Improvement Retail|https://www.diybahamas.com|https://www.diybahamas.com/careers|https://www.diybahamas.com/news
10|Tropical Home Solutions|Home Improvement Retail|https://www.tropicalhomesolutions.com|https://www.tropicalhomesolutions.com/careers|https://www.tropicalhomesolutions.com/news

|||Automotive retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Auto Mall|Automotive Retail|https://www.bahamasautomall.com|https://www.bahamasautomall.com/careers|https://www.bahamasautomall.com/news
2|Quality Auto Sales|Automotive Retail|https://www.qualityautosales.com|https://www.qualityautosales.com/careers|https://www.qualityautosales.com/news
3|Island Motors|Automotive Retail|https://www.islandmotors.com|https://www.islandmotors.com/careers|https://www.islandmotors.com/news
4|New Providence Auto|Automotive Retail|https://www.newprovidenceauto.com|https://www.newprovidenceauto.com/careers|https://www.newprovidenceauto.com/news
5|Bahamian Car Dealership|Automotive Retail|https://www.bahamiancardealership.com|https://www.bahamiancardealership.com/careers|https://www.bahamiancardealership.com/news
6|Auto World Bahamas|Automotive Retail|https://www.autoworldbahamas.com|https://www.autoworldbahamas.com/careers|https://www.autoworldbahamas.com/news
7|Caribbean Auto Center|Automotive Retail|https://www.caribbeanautocenter.com|https://www.caribbeanautocenter.com/careers|https://www.caribbeanautocenter.com/news
8|Bahamian Auto Group|Automotive Retail|https://www.bahamianautogroup.com|https://www.bahamianautogroup.com/careers|https://www.bahamianautogroup.com/news
9|Nassau Motors|Automotive Retail|https://www.nassaumotors.com|https://www.nassaumotors.com/careers|https://www.nassaumotors.com/news
10|Auto Plaza Bahamas|Automotive Retail|https://www.autoplazabahamas.com|https://www.autoplazabahamas.com/careers|https://www.autoplazabahamas.com/news

|||Home furnishing retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Furnishings Bahamas|Home Furnishing Retail|https://www.furnishingsbahamas.com|https://www.furnishingsbahamas.com/careers|https://www.furnishingsbahamas.com/news
2|Island Home Furnishings|Home Furnishing Retail|https://www.islandhomefurnishings.com|https://www.islandhomefurnishings.com/careers|https://www.islandhomefurnishings.com/news
3|Home Comforts|Home Furnishing Retail|https://www.homecomforts.com|https://www.homecomforts.com/careers|https://www.homecomforts.com/news
4|Bahamian Decor|Home Furnishing Retail|https://www.bahamiandecor.com|https://www.bahamiandecor.com/careers|https://www.bahamiandecor.com/news
5|Tropical Living|Home Furnishing Retail|https://www.tropicalliving.com|https://www.tropicalliving.com/careers|https://www.tropicalliving.com/news
6|Nassau Furniture|Home Furnishing Retail|https://www.nassaufurniture.com|https://www.nassaufurniture.com/careers|https://www.nassaufurniture.com/news
7|Elegant Interiors|Home Furnishing Retail|https://www.elegantinteriors.com|https://www.elegantinteriors.com/careers|https://www.elegantinteriors.com/news
8|Caribbean Home Styles|Home Furnishing Retail|https://www.caribbeanhomestyles.com|https://www.caribbeanhomestyles.com/careers|https://www.caribbeanhomestyles.com/news
9|Bahamian Furniture Gallery|Home Furnishing Retail|https://www.bahamianfurnituregallery.com|https://www.bahamianfurnituregallery.com/careers|https://www.bahamianfurnituregallery.com/news
10|Coastal Living Furnishings|Home Furnishing Retail|https://www.coastallivingfurnishings.com|https://www.coastallivingfurnishings.com/careers|https://www.coastallivingfurnishings.com/news

|||Bahamas
|||Consumer staples sector
|||Drug retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Super Value|Drug Retail|https://www.supervalue.com.bs|https://www.supervalue.com.bs/careers|https://www.supervalue.com.bs/news
2|Pinder's|Drug Retail|https://www.pinders.com|https://www.pinders.com/careers|https://www.pinders.com/news
3|Pharmacy Plus|Drug Retail|https://www.pharmacyplus.com.bs|https://www.pharmacyplus.com.bs/careers|https://www.pharmacyplus.com.bs/news
4|Doctors Hospital Health System|Drug Retail|https://www.dhhs.com|https://www.dhhs.com/careers|https://www.dhhs.com/news
5|ArawakX|Drug Retail|https://www.arawakx.com|https://www.arawakx.com/careers|https://www.arawakx.com/news
6|Bahamas Pharmacy|Drug Retail|https://www.bahamaspharmacy.com|https://www.bahamaspharmacy.com/careers|https://www.bahamaspharmacy.com/news
7|Family Pharmacy|Drug Retail|https://www.familypharmacy.com.bs|https://www.familypharmacy.com.bs/careers|https://www.familypharmacy.com.bs/news
8|Nassau Pharmacy|Drug Retail|https://www.nassaupharmacy.com|https://www.nassaupharmacy.com/careers|https://www.nassaupharmacy.com/news
9|Cleveland Clinic|Drug Retail|https://www.clevelandclinic.org|https://www.clevelandclinic.org/careers|https://www.clevelandclinic.org/news
10|Island Pharmacy|Drug Retail|https://www.islandpharmacy.com|https://www.islandpharmacy.com/careers|https://www.islandpharmacy.com/news

|||Food distributors
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Food Services|Food Distributors|https://www.bahamasfoodservices.com|https://www.bahamasfoodservices.com/careers|https://www.bahamasfoodservices.com/news
2|Quality Food Distributors|Food Distributors|https://www.qualityfooddistributors.com|https://www.qualityfooddistributors.com/careers|https://www.qualityfooddistributors.com/news
3|Island Wholesale|Food Distributors|https://www.islandwholesale.com|https://www.islandwholesale.com/careers|https://www.islandwholesale.com/news
4|Super Value Foods|Food Distributors|https://www.supervaluefoods.com|https://www.supervaluefoods.com/careers|https://www.supervaluefoods.com/news
5|Pinder's Food Distributors|Food Distributors|https://www.pindersfood.com|https://www.pindersfood.com/careers|https://www.pindersfood.com/news
6|Caribbean Food Distributors|Food Distributors|https://www.caribbeanfooddistributors.com|https://www.caribbeanfooddistributors.com/careers|https://www.caribbeanfooddistributors.com/news
7|Bahamian Food Supply|Food Distributors|https://www.bahamianfoodsupply.com|https://www.bahamianfoodsupply.com/careers|https://www.bahamianfoodsupply.com/news
8|Fresh Foods Bahamas|Food Distributors|https://www.freshfoods.com.bs|https://www.freshfoods.com.bs/careers|https://www.freshfoods.com.bs/news
9|Nassau Food Company|Food Distributors|https://www.nassaufoodcompany.com|https://www.nassaufoodcompany.com/careers|https://www.nassaufoodcompany.com/news
10|Food Wholesale Bahamas|Food Distributors|https://www.foodwholesalebahamas.com|https://www.foodwholesalebahamas.com/careers|https://www.foodwholesalebahamas.com/news

|||Food retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Super Value|Food Retail|https://www.supervalue.com.bs|https://www.supervalue.com.bs/careers|https://www.supervalue.com.bs/news
2|Cost Right|Food Retail|https://www.costright.com|https://www.costright.com/careers|https://www.costright.com/news
3|Fresh Market|Food Retail|https://www.freshmarket.com.bs|https://www.freshmarket.com.bs/careers|https://www.freshmarket.com.bs/news
4|Quality Markets|Food Retail|https://www.qualitymarkets.com|https://www.qualitymarkets.com/careers|https://www.qualitymarkets.com/news
5|Solomon's Fresh Market|Food Retail|https://www.solomonsfreshmarket.com|https://www.solomonsfreshmarket.com/careers|https://www.solomonsfreshmarket.com/news
6|Pinder's|Food Retail|https://www.pinders.com|https://www.pinders.com/careers|https://www.pinders.com/news
7|Nassau Grocery|Food Retail|https://www.nassaugrocery.com|https://www.nassaugrocery.com/careers|https://www.nassaugrocery.com/news
8|Bahamas Food Market|Food Retail|https://www.bahamasfoodmarket.com|https://www.bahamasfoodmarket.com/careers|https://www.bahamasfoodmarket.com/news
9|Island Gourmet|Food Retail|https://www.islandgourmet.com|https://www.islandgourmet.com/careers|https://www.islandgourmet.com/news
10|Food Basket|Food Retail|https://www.foodbasket.com.bs|https://www.foodbasket.com.bs/careers|https://www.foodbasket.com.bs/news

|||Consumer staples merchandise retail
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Super Value|Consumer Staples Merchandise Retail|https://www.supervalue.com.bs|https://www.supervalue.com.bs/careers|https://www.supervalue.com.bs/news
2|Cost Right|Consumer Staples Merchandise Retail|https://www.costright.com|https://www.costright.com/careers|https://www.costright.com/news
3|Quality Markets|Consumer Staples Merchandise Retail|https://www.qualitymarkets.com|https://www.qualitymarkets.com/careers|https://www.qualitymarkets.com/news
4|Solomon's Super Center|Consumer Staples Merchandise Retail|https://www.solomons.com|https://www.solomons.com/careers|https://www.solomons.com/news
5|Bahamas Wholesale|Consumer Staples Merchandise Retail|https://www.bahamaswholesale.com|https://www.bahamaswholesale.com/careers|https://www.bahamaswholesale.com/news
6|Pinder's|Consumer Staples Merchandise Retail|https://www.pinders.com|https://www.pinders.com/careers|https://www.pinders.com/news
7|Island Gourmet|Consumer Staples Merchandise Retail|https://www.islandgourmet.com|https://www.islandgourmet.com/careers|https://www.islandgourmet.com/news
8|Nassau Grocery|Consumer Staples Merchandise Retail|https://www.nassaugrocery.com|https://www.nassaugrocery.com/careers|https://www.nassaugrocery.com/news
9|Fresh Market|Consumer Staples Merchandise Retail|https://www.freshmarket.com.bs|https://www.freshmarket.com.bs/careers|https://www.freshmarket.com.bs/news
10|Food Basket|Consumer Staples Merchandise Retail|https://www.foodbasket.com.bs|https://www.foodbasket.com.bs/careers|https://www.foodbasket.com.bs/news

|||Brewers
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Brewery|Brewers|https://www.bahamasbrewery.com|https://www.bahamasbrewery.com/careers|https://www.bahamasbrewery.com/news
2|Commonwealth Brewery|Brewers|https://www.commonwealthbrewery.com|https://www.commonwealthbrewery.com/careers|https://www.commonwealthbrewery.com/news
3|Bahamian Brewery and Beverage Company|Brewers|https://www.bahamianbrewery.com|https://www.bahamianbrewery.com/careers|https://www.bahamianbrewery.com/news
4|Eleuthera Brewing Company|Brewers|https://www.eleutherabrewing.com|https://www.eleutherabrewing.com/careers|https://www.eleutherabrewing.com/news
5|Abaco Beer Company|Brewers|https://www.abacobeer.com|https://www.abacobeer.com/careers|https://www.abacobeer.com/news
6|Pirate Republic Brewing Company|Brewers|https://www.piraterepublicbeer.com|https://www.piraterepublicbeer.com/careers|https://www.piraterepublicbeer.com/news
7|Sands Beer|Brewers|https://www.sandsbeer.com|https://www.sandsbeer.com/careers|https://www.sandsbeer.com/news
8|Bahamas Beer Company|Brewers|https://www.bahamasbeercompany.com|https://www.bahamasbeercompany.com/careers|https://www.bahamasbeercompany.com/news
9|Bamboo Shack Brewing|Brewers|https://www.bambooshackbrewing.com|https://www.bambooshackbrewing.com/careers|https://www.bambooshackbrewing.com/news
10|Nassau Brewery|Brewers|https://www.nassaubrewery.com|https://www.nassaubrewery.com/careers|https://www.nassaubrewery.com/news

|||Distillers & vintners
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|John Watling's Distillery|Distillers & Vintners|https://www.johnwatlings.com|https://www.johnwatlings.com/careers|https://www.johnwatlings.com/news
2|Bahamas Distillers|Distillers & Vintners|https://www.bahamasdistillers.com|https://www.bahamasdistillers.com/careers|https://www.bahamasdistillers.com/news
3|Pineapple Rum Distillery|Distillers & Vintners|https://www.pineapplerum.com|https://www.pineapplerum.com/careers|https://www.pineapplerum.com/news
4|Graycliff Distillery|Distillers & Vintners|https://www.graycliff.com|https://www.graycliff.com/careers|https://www.graycliff.com/news
5|Bahamian Rum Company|Distillers & Vintners|https://www.bahamianrum.com|https://www.bahamianrum.com/careers|https://www.bahamianrum.com/news
6|Island Distillers|Distillers & Vintners|https://www.islanddistillers.com|https://www.islanddistillers.com/careers|https://www.islanddistillers.com/news
7|Tropical Rum Distillery|Distillers & Vintners|https://www.tropicalrum.com|https://www.tropicalrum.com/careers|https://www.tropicalrum.com/news
8|Exuma Distillers|Distillers & Vintners|https://www.exumadistillers.com|https://www.exumadistillers.com/careers|https://www.exumadistillers.com/news
9|Lucayan Distillers|Distillers & Vintners|https://www.lucayandistillers.com|https://www.lucayandistillers.com/careers|https://www.lucayandistillers.com/news
10|Rum Cay Distillers|Distillers & Vintners|https://www.rumcaydistillers.com|https://www.rumcaydistillers.com/careers|https://www.rumcaydistillers.com/news

|||Soft drinks & non-alcoholic beverages
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Bottling Company|Soft Drinks & Non-alcoholic Beverages|https://www.bahamasbottling.com|https://www.bahamasbottling.com/careers|https://www.bahamasbottling.com/news
2|Coca-Cola Bahamas|Soft Drinks & Non-alcoholic Beverages|https://www.cokecokebahamas.com|https://www.cokecokebahamas.com/careers|https://www.cokecokebahamas.com/news
3|Pepsi Bahamas|Soft Drinks & Non-alcoholic Beverages|https://www.pepsibahamas.com|https://www.pepsibahamas.com/careers|https://www.pepsibahamas.com/news
4|Bahamas Beverage Company|Soft Drinks & Non-alcoholic Beverages|https://www.bahamasbeverage.com|https://www.bahamasbeverage.com/careers|https://www.bahamasbeverage.com/news
5|Island Beverages|Soft Drinks & Non-alcoholic Beverages|https://www.islandbeverages.com|https://www.islandbeverages.com/careers|https://www.islandbeverages.com/news
6|Tropical Beverages|Soft Drinks & Non-alcoholic Beverages|https://www.tropicalbeverages.com|https://www.tropicalbeverages.com/careers|https://www.tropicalbeverages.com/news
7|Pure Water Bahamas|Soft Drinks & Non-alcoholic Beverages|https://www.purewaterbahamas.com|https://www.purewaterbahamas.com/careers|https://www.purewaterbahamas.com/news
8|Bahama Mama's|Soft Drinks & Non-alcoholic Beverages|https://www.bahamamamas.com|https://www.bahamamamas.com/careers|https://www.bahamamamas.com/news
9|Caribbean Coolers|Soft Drinks & Non-alcoholic Beverages|https://www.caribbeancoolers.com|https://www.caribbeancoolers.com/careers|https://www.caribbeancoolers.com/news
10|Nassau Water|Soft Drinks & Non-alcoholic Beverages|https://www.nassauwater.com|https://www.nassauwater.com/careers|https://www.nassauwater.com/news

|||Agricultural products & services
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Agricultural and Industrial Corporation|Agricultural Products & Services|https://www.baic.gov.bs|https://www.baic.gov.bs/careers|https://www.baic.gov.bs/news
2|Abaco Farms|Agricultural Products & Services|https://www.abacofarms.com|https://www.abacofarms.com/careers|https://www.abacofarms.com/news
3|Eleuthera Pineapple|Agricultural Products & Services|https://www.eleutherapineapple.com|https://www.eleutherapineapple.com/careers|https://www.eleutherapineapple.com/news
4|Andros Farms|Agricultural Products & Services|https://www.androsfarms.com|https://www.androsfarms.com/careers|https://www.androsfarms.com/news
5|Bahamian Spice Company|Agricultural Products & Services|https://www.bahamian spice.com|https://www.bahamian spice.com/careers|https://www.bahamian spice.com/news
6|Nassau Produce|Agricultural Products & Services|https://www.nassauproduce.com|https://www.nassauproduce.com/careers|https://www.nassauproduce.com/news
7|Island Harvest|Agricultural Products & Services|https://www.islandharvest.com|https://www.islandharvest.com/careers|https://www.islandharvest.com/news
8|Tropical Agriculture|Agricultural Products & Services|https://www.tropicalagriculture.com|https://www.tropicalagriculture.com/careers|https://www.tropicalagriculture.com/news
9|Caribbean Agriculture|Agricultural Products & Services|https://www.caribbeanagriculture.com|https://www.caribbeanagriculture.com/careers|https://www.caribbeanagriculture.com/news
10|Green Thumb Bahamas|Agricultural Products & Services|https://www.greenthumbbahamas.com|https://www.greenthumbbahamas.com/careers|https://www.greenthumbbahamas.com/news

|||Packaged foods & meats
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Food Services|Packaged Foods & Meats|https://www.bahamasfoodservices.com|https://www.bahamasfoodservices.com/careers|https://www.bahamasfoodservices.com/news
2|Quality Meats Bahamas|Packaged Foods & Meats|https://www.qualitymeatsbahamas.com|https://www.qualitymeatsbahamas.com/careers|https://www.qualitymeatsbahamas.com/news
3|Island Gourmet|Packaged Foods & Meats|https://www.islandgourmet.com|https://www.islandgourmet.com/careers|https://www.islandgourmet.com/news
4|Bahamian Meat Company|Packaged Foods & Meats|https://www.bahamianmeat.com|https://www.bahamianmeat.com/careers|https://www.bahamianmeat.com/news
5|Tropical Foods|Packaged Foods & Meats|https://www.tropicalfoods.com|https://www.tropicalfoods.com/careers|https://www.tropicalfoods.com/news
6|Nassau Packaged Meats|Packaged Foods & Meats|https://www.nassaupackagedmeats.com|https://www.nassaupackagedmeats.com/careers|https://www.nassaupackagedmeats.com/news
7|Exuma Foods|Packaged Foods & Meats|https://www.exumafoods.com|https://www.exumafoods.com/careers|https://www.exumafoods.com/news
8|Caribbean Packaged Foods|Packaged Foods & Meats|https://www.caribbeanpackagedfoods.com|https://www.caribbeanpackagedfoods.com/careers|https://www.caribbeanpackagedfoods.com/news
9|Fresh Catch Bahamas|Packaged Foods & Meats|https://www.freshcatchbahamas.com|https://www.freshcatchbahamas.com/careers|https://www.freshcatchbahamas.com/news
10|Grand Bahama Meats|Packaged Foods & Meats|https://www.grandbahameats.com|https://www.grandbahameats.com/careers|https://www.grandbahameats.com/news

|||Tobacco
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Tobacco Company|Tobacco|https://www.bahamastobacco.com|https://www.bahamastobacco.com/careers|https://www.bahamastobacco.com/news
2|Caribbean Tobacco|Tobacco|https://www.caribbeantobacco.com|https://www.caribbeantobacco.com/careers|https://www.caribbeantobacco.com/news
3|Island Cigars|Tobacco|https://www.islandcigars.com|https://www.islandcigars.com/careers|https://www.islandcigars.com/news
4|Nassau Tobacco|Tobacco|https://www.nassautubacco.com|https://www.nassautubacco.com/careers|https://www.nassautubacco.com/news
5|Exuma Tobacco|Tobacco|https://www.exumatobacco.com|https://www.exumatobacco.com/careers|https://www.exumatobacco.com/news
6|Grand Bahama Tobacco|Tobacco|https://www.grandbahamatobacco.com|https://www.grandbahamatobacco.com/careers|https://www.grandbahamatobacco.com/news
7|Bahamian Leaf|Tobacco|https://www.bahamianleaf.com|https://www.bahamianleaf.com/careers|https://www.bahamianleaf.com/news
8|Tobacco Imports Bahamas|Tobacco|https://www.tobaccoimportsbahamas.com|https://www.tobaccoimportsbahamas.com/careers|https://www.tobaccoimportsbahamas.com/news
9|Caribbean Cigar Company|Tobacco|https://www.caribbeancigar.com|https://www.caribbeancigar.com/careers|https://www.caribbeancigar.com/news
10|Bahamas Cigarette Company|Tobacco|https://www.bahamascigarette.com|https://www.bahamascigarette.com/careers|https://www.bahamascigarette.com/news

|||Household products
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Household Products|Household Products|https://www.bahamashousehold.com|https://www.bahamashousehold.com/careers|https://www.bahamashousehold.com/news
2|Island Cleaners|Household Products|https://www.islandcleaners.com|https://www.islandcleaners.com/careers|https://www.islandcleaners.com/news
3|Nassau Home Essentials|Household Products|https://www.nassauhomeessentials.com|https://www.nassauhomeessentials.com/careers|https://www.nassauhomeessentials.com/news
4|Tropical Cleaning Solutions|Household Products|https://www.tropicalcleaningsolutions.com|https://www.tropicalcleaningsolutions.com/careers|https://www.tropicalcleaningsolutions.com/news
5|Exuma Household Supplies|Household Products|https://www.exumahousehold.com|https://www.exumahousehold.com/careers|https://www.exumahousehold.com/news
6|Grand Bahama Cleaning Products|Household Products|https://www.grandbahamacleaning.com|https://www.grandbahamacleaning.com/careers|https://www.grandbahamacleaning.com/news
7|Bahamian Home Care|Household Products|https://www.bahamianhomecare.com|https://www.bahamianhomecare.com/careers|https://www.bahamianhomecare.com/news
8|Caribbean Household Goods|Household Products|https://www.caribbeanhouseholdgoods.com|https://www.caribbeanhouseholdgoods.com/careers|https://www.caribbeanhouseholdgoods.com/news
9|Quality Home Products Bahamas|Household Products|https://www.qualityhomeproductsbahamas.com|https://www.qualityhomeproductsbahamas.com/careers|https://www.qualityhomeproductsbahamas.com/news
10|Bahamas Eco-Friendly Products|Household Products|https://www.bahamasecofriendly.com|https://www.bahamasecofriendly.com/careers|https://www.bahamasecofriendly.com/news

|||Personal care products
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Personal Care|Personal Care Products|https://www.bahamaspersonalcare.com|https://www.bahamaspersonalcare.com/careers|https://www.bahamaspersonalcare.com/news
2|Island Beauty Products|Personal Care Products|https://www.islandbeautyproducts.com|https://www.islandbeautyproducts.com/careers|https://www.islandbeautyproducts.com/news
3|Nassau Personal Care|Personal Care Products|https://www.nassaupersonalcare.com|https://www.nassaupersonalcare.com/careers|https://www.nassaupersonalcare.com/news
4|Tropical Skin Solutions|Personal Care Products|https://www.tropicalskinsolutions.com|https://www.tropicalskinsolutions.com/careers|https://www.tropicalskinsolutions.com/news
5|Exuma Beauty Essentials|Personal Care Products|https://www.exumabeautyessentials.com|https://www.exumabeautyessentials.com/careers|https://www.exumabeautyessentials.com/news
6|Grand Bahama Personal Care|Personal Care Products|https://www.grandbahamapersonalcare.com|https://www.grandbahamapersonalcare.com/careers|https://www.grandbahamapersonalcare.com/news
7|Bahamian Natural Products|Personal Care Products|https://www.bahamianaturalproducts.com|https://www.bahamianaturalproducts.com/careers|https://www.bahamianaturalproducts.com/news
8|Caribbean Personal Care|Personal Care Products|https://www.caribbeanpersonalcare.com|https://www.caribbeanpersonalcare.com/careers|https://www.caribbeanpersonalcare.com/news
9|Quality Personal Care Bahamas|Personal Care Products|https://www.qualitypersonalcarebahamas.com|https://www.qualitypersonalcarebahamas.com/careers|https://www.qualitypersonalcarebahamas.com/news
10|Bahamas Eco-Friendly Personal Care|Personal Care Products|https://www.bahamasecofriendlypersonalcare.com|https://www.bahamasecofriendlypersonalcare.com/careers|https://www.bahamasecofriendlypersonalcare.com/news

|||Bahamas
|||Health care sector
|||Health care equipment
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Doctors Hospital Health System|Health Care Equipment|https://www.doctorshospitals.com|https://www.doctorshospitals.com/careers|https://www.doctorshospitals.com/news
2|Bermuda Health Council|Health Care Equipment|https://www.bhcc.bm|https://www.bhcc.bm/careers|https://www.bhcc.bm/news
3|Bahamas Medical Center|Health Care Equipment|https://www.bahamasmedicalcenter.com|https://www.bahamasmedicalcenter.com/careers|https://www.bahamasmedicalcenter.com/news
4|Nassau Eye Surgery Center|Health Care Equipment|https://www.nassaueyesurgery.com|https://www.nassaueyesurgery.com/careers|https://www.nassaueyesurgery.com/news
